"기준년월","국가코드","HSK품목코드","수출입구분코드","수출입구분명","국가명","경제권명","수산물수출입품목명","당월수출입중량(킬로그램)","당월수출입미화금액(달러)","당해누계수출입중량(킬로그램)","당해누계수출입미화금액(달러)","데이터기준일자"
"2025-07","TH","0307299000","I","수입","태국","동남아국가연합/아시아.태평양 경제협력체/역내포괄적경제동반자협정","기타 가리비과의조개(기타)","0","0","54","222","2025-07-31"
"2025-07","TH","0307422090","I","수입","태국","동남아국가연합/아시아.태평양 경제협력체/역내포괄적경제동반자협정","기타","178","384","695","1383","2025-07-31"
"2025-07","TH","0307431090","I","수입","태국","동남아국가연합/아시아.태평양 경제협력체/역내포괄적경제동반자협정","기타","34070","305129","451094","3932390","2025-07-31"
"2025-07","TH","0307432010","I","수입","태국","동남아국가연합/아시아.태평양 경제협력체/역내포괄적경제동반자협정","옴마스트레페스(Ommastrephes)종ㆍ로리고(Loligo)종ㆍ노토토다루스(Nototodarus)종ㆍ세피오투디스(Sepioteuthis)종","9000","89224","17432","201189","2025-07-31"
"2025-07","TH","0307432090","I","수입","태국","동남아국가연합/아시아.태평양 경제협력체/역내포괄적경제동반자협정","기타","3","8","2084","25866","2025-07-31"
"2025-07","TH","0307493010","I","수입","태국","동남아국가연합/아시아.태평양 경제협력체/역내포괄적경제동반자협정","갑오징어[세피아 오피시날리스(Sepia officinalis)ㆍ로시아 마크로소마(Rossia macrosoma)ㆍ세피올라(Sepiola)종]와 오징어[옴마스트레페스(Ommastrephes)종ㆍ로","0","0","218","7662","2025-07-31"
"2025-07","TH","0307493090","I","수입","태국","동남아국가연합/아시아.태평양 경제협력체/역내포괄적경제동반자협정","기타","319","2449","1925","16000","2025-07-31"
"2025-07","TH","0307511000","I","수입","태국","동남아국가연합/아시아.태평양 경제협력체/역내포괄적경제동반자협정","낙지(산것/신선, 냉장)","13103","120271","45842","426573","2025-07-31"
"2025-07","TH","0307512000","I","수입","태국","동남아국가연합/아시아.태평양 경제협력체/역내포괄적경제동반자협정","주꾸미(산것/신선, 냉장)","20558","162148","134409","1100363","2025-07-31"
"2025-07","TH","0307522000","I","수입","태국","동남아국가연합/아시아.태평양 경제협력체/역내포괄적경제동반자협정","낙지","39462","264976","220718","1476591","2025-07-31"
"2025-07","TH","0307523000","I","수입","태국","동남아국가연합/아시아.태평양 경제협력체/역내포괄적경제동반자협정","쭈꾸미","397197","3016295","2537019","18687793","2025-07-31"
"2025-07","TH","0307729000","I","수입","태국","동남아국가연합/아시아.태평양 경제협력체/역내포괄적경제동반자협정","기타","51000","87311","160115","263691","2025-07-31"
"2025-07","TH","0307921000","I","수입","태국","동남아국가연합/아시아.태평양 경제협력체/역내포괄적경제동반자협정","개아지살","8860","90372","36464","407236","2025-07-31"
"2025-07","TH","0307929000","I","수입","태국","동남아국가연합/아시아.태평양 경제협력체/역내포괄적경제동반자협정","기타","26767","180479","213055","1428157","2025-07-31"
"2025-07","TH","0307994900","I","수입","태국","동남아국가연합/아시아.태평양 경제협력체/역내포괄적경제동반자협정","기타[분 조분 펠리트를 포함(식용에 적합한)]의 기타(훈제한 것)","0","0","19","47","2025-07-31"
"2025-07","TH","0308304000","I","수입","태국","동남아국가연합/아시아.태평양 경제협력체/역내포괄적경제동반자협정","해파리(염장 또는 염수장한 것)","153500","408395","782875","2068810","2025-07-31"
"2025-07","TH","0308903000","I","수입","태국","동남아국가연합/아시아.태평양 경제협력체/역내포괄적경제동반자협정","우렁쉥이, 기타수생무척추동물(건조)-해삼,성게,해파리 제외","0","0","1","8","2025-07-31"
"2025-07","TH","0308905000","I","수입","태국","동남아국가연합/아시아.태평양 경제협력체/역내포괄적경제동반자협정","수생무척추동물의 기타(훈제한 것)","3","5","3","5","2025-07-31"
"2025-07","TH","0309909000","I","수입","태국","동남아국가연합/아시아.태평양 경제협력체/역내포괄적경제동반자협정","식용어류분","2","3","11","17","2025-07-31"
"2025-07","TH","0508009000","I","수입","태국","동남아국가연합/아시아.태평양 경제협력체/역내포괄적경제동반자협정","연체동물,갑각류,극피동물","0","0","1","22","2025-07-31"
"2025-07","TH","0511912000","I","수입","태국","동남아국가연합/아시아.태평양 경제협력체/역내포괄적경제동반자협정","어류의웨이스트","26000","166426","57505","309609","2025-07-31"
"2025-07","TH","0511919000","I","수입","태국","동남아국가연합/아시아.태평양 경제협력체/역내포괄적경제동반자협정","어류,갑각류,연체동물,수행동","0","0","18","21","2025-07-31"
"2025-07","TH","0511996000","I","수입","태국","동남아국가연합/아시아.태평양 경제협력체/역내포괄적경제동반자협정","동물성의해면","42","122","161","598","2025-07-31"
"2025-07","TH","1212211010","I","수입","태국","동남아국가연합/아시아.태평양 경제협력체/역내포괄적경제동반자협정","김(건조한 것)(식용의 것)","22","259","225","1538","2025-07-31"
"2025-07","TH","1212211090","I","수입","태국","동남아국가연합/아시아.태평양 경제협력체/역내포괄적경제동반자협정","김(기타)(식용의 것)","1","12","70","183","2025-07-31"
"2025-07","TH","1212219099","I","수입","태국","동남아국가연합/아시아.태평양 경제협력체/역내포괄적경제동반자협정","해초류와 기타조류 기타(기타)(식용의 것)","0","11","0","11","2025-07-31"
"2025-07","TH","1212291090","I","수입","태국","동남아국가연합/아시아.태평양 경제협력체/역내포괄적경제동반자협정","김(기타)","0","0","5","12","2025-07-31"
"2025-07","TH","1302312000","I","수입","태국","동남아국가연합/아시아.태평양 경제협력체/역내포괄적경제동반자협정","분한천","0","0","325","11897","2025-07-31"
"2025-07","TH","1302319000","I","수입","태국","동남아국가연합/아시아.태평양 경제협력체/역내포괄적경제동반자협정","한천(실한천,분한천 이외 기타)","0","0","3","4","2025-07-31"
"2025-07","TH","1504200000","I","수입","태국","동남아국가연합/아시아.태평양 경제협력체/역내포괄적경제동반자협정","어류의 지방과 기름 및 그 분획물[간유(肝油)는 제외한다]","60000","141000","60001","141009","2025-07-31"
"2025-07","TH","1603009000","I","수입","태국","동남아국가연합/아시아.태평양 경제협력체/역내포괄적경제동반자협정","갑각류,연체동물,수생동물의","0","0","5","69","2025-07-31"
"2025-07","TH","1604119000","I","수입","태국","동남아국가연합/아시아.태평양 경제협력체/역내포괄적경제동반자협정","연어(조제/밀페용기에 넣은 것 이외 기타)","0","0","9","42","2025-07-31"
"2025-07","TH","1604129000","I","수입","태국","동남아국가연합/아시아.태평양 경제협력체/역내포괄적경제동반자협정","청어(통조림외조제품)","0","0","1","6","2025-07-31"
"2025-07","TH","1604131000","I","수입","태국","동남아국가연합/아시아.태평양 경제협력체/역내포괄적경제동반자협정","정어리(밀폐용기에넣은것)","33325","91674","47825","124680","2025-07-31"
"2025-07","TH","1604141011","I","수입","태국","동남아국가연합/아시아.태평양 경제협력체/역내포괄적경제동반자협정","다랭이(기름담금)","0","0","18058","46377","2025-07-31"
"2025-07","TH","1604141019","I","수입","태국","동남아국가연합/아시아.태평양 경제협력체/역내포괄적경제동반자협정","다랭이류(다랭이, 가다랭이 이외 기타/조제/밀폐용기에 넣은 것)","14111","80699","98820","566568","2025-07-31"
"2025-07","TH","1604141021","I","수입","태국","동남아국가연합/아시아.태평양 경제협력체/역내포괄적경제동반자협정","다랭이류(조제/밀폐용기에 넣은 것 이외 기타)","0","0","122008","661871","2025-07-31"
"2025-07","TH","1604141029","I","수입","태국","동남아국가연합/아시아.태평양 경제협력체/역내포괄적경제동반자협정","가다랭이(기타)","0","0","46800","177000","2025-07-31"
"2025-07","TH","1604141031","I","수입","태국","동남아국가연합/아시아.태평양 경제협력체/역내포괄적경제동반자협정","버니토우(기름담근것(밀폐용기","0","0","10046","77400","2025-07-31"
"2025-07","TH","1604141039","I","수입","태국","동남아국가연합/아시아.태평양 경제협력체/역내포괄적경제동반자협정","버니토우(기타)","0","0","21","120","2025-07-31"
"2025-07","TH","1604149000","I","수입","태국","동남아국가연합/아시아.태평양 경제협력체/역내포괄적경제동반자협정","다랭이류(조제/밀폐용기에 넣은 것 이외 기타)","13778","77359","68890","378393","2025-07-31"
"2025-07","TH","1604151000","I","수입","태국","동남아국가연합/아시아.태평양 경제협력체/역내포괄적경제동반자협정","고등어(조제/밀폐용기에 넣은 것)","8274","40765","64153","264051","2025-07-31"
"2025-07","TH","1604159000","I","수입","태국","동남아국가연합/아시아.태평양 경제협력체/역내포괄적경제동반자협정","고등어(조제/밀폐용기에 넣은 것 이외 기타)","6","55","15138","120896","2025-07-31"
"2025-07","TH","1604169000","I","수입","태국","동남아국가연합/아시아.태평양 경제협력체/역내포괄적경제동반자협정","전갱이(조제/밀폐용기에 넣은 것 이외 기타)","0","0","2221","2695","2025-07-31"
"2025-07","TH","1604179000","I","수입","태국","동남아국가연합/아시아.태평양 경제협력체/역내포괄적경제동반자협정","뱀장어(조제 또는 저장처리)","0","0","1249","17701","2025-07-31"
"2025-07","TH","1604191020","I","수입","태국","동남아국가연합/아시아.태평양 경제협력체/역내포괄적경제동반자협정","전갱이(밀폐용기에넣은것)","0","0","656","5692","2025-07-31"
"2025-07","TH","1604191090","I","수입","태국","동남아국가연합/아시아.태평양 경제협력체/역내포괄적경제동반자협정","어류조제품(연어,청어,정어리,고등어 등 밀폐용기에넣은것)","769","4925","31622","93171","2025-07-31"
"2025-07","TH","1604199010","I","수입","태국","동남아국가연합/아시아.태평양 경제협력체/역내포괄적경제동반자협정","쥐치포(조제/밀페용기 이외 기타)","0","0","1463","36396","2025-07-31"
"2025-07","TH","1604199090","I","수입","태국","동남아국가연합/아시아.태평양 경제협력체/역내포괄적경제동반자협정","어류조제품(연어,청어,고등어,기타/조제/밀폐용기에 넣은 것)","3050","20506","54793","301460","2025-07-31"
"2025-07","TH","1604201000","I","수입","태국","동남아국가연합/아시아.태평양 경제협력체/역내포괄적경제동반자협정","생선페이스트","48","399","200","1111","2025-07-31"
"2025-07","TH","1604202000","I","수입","태국","동남아국가연합/아시아.태평양 경제협력체/역내포괄적경제동반자협정","생선마리네이드","0","0","3","13","2025-07-31"
"2025-07","TH","1604203000","I","수입","태국","동남아국가연합/아시아.태평양 경제협력체/역내포괄적경제동반자협정","생선소시지","860","5065","8614","27434","2025-07-31"
"2025-07","TH","1604204010","I","수입","태국","동남아국가연합/아시아.태평양 경제협력체/역내포괄적경제동반자협정","생선묵(게맛)","99518","328390","439405","1538106","2025-07-31"
"2025-07","TH","1604204090","I","수입","태국","동남아국가연합/아시아.태평양 경제협력체/역내포괄적경제동반자협정","생선묵(게맛의 것 이외 기타)","59559","245366","924348","4091892","2025-07-31"
"2025-07","TH","1604209000","I","수입","태국","동남아국가연합/아시아.태평양 경제협력체/역내포괄적경제동반자협정","어류조제,저장제품(생선 페이스트,마리네이드,소시지,생선묵)","27302","275966","185728","1553144","2025-07-31"
"2025-07","TH","1604320000","I","수입","태국","동남아국가연합/아시아.태평양 경제협력체/역내포괄적경제동반자협정","캐비아 대용물","2985","34335","31140","358189","2025-07-31"
"2025-07","TH","1605101099","I","수입","태국","동남아국가연합/아시아.태평양 경제협력체/역내포괄적경제동반자협정","기타 게살(밀폐용기에 넣은 것, 훈제한 것 이외 기타)","10","41","34","148","2025-07-31"
"2025-07","TH","1605109000","I","수입","태국","동남아국가연합/아시아.태평양 경제협력체/역내포괄적경제동반자협정","게 조제품(게살 이외 기타)","224","10418","1866","32892","2025-07-31"
"2025-07","TH","1605211000","I","수입","태국","동남아국가연합/아시아.태평양 경제협력체/역내포괄적경제동반자협정","새우류(조제 또는 저장처리)(밀폐용기에 넣지 아니한 것)(브레드한 것)","163437","1688527","1374500","12367836","2025-07-31"
"2025-07","TH","1605219000","I","수입","태국","동남아국가연합/아시아.태평양 경제협력체/역내포괄적경제동반자협정","새우류(조제 또는 저장처리)(밀폐용기에 넣지 아니한 것)(기타)","147991","2359654","769191","11506001","2025-07-31"
"2025-07","TH","1605290000","I","수입","태국","동남아국가연합/아시아.태평양 경제협력체/역내포괄적경제동반자협정","새우류(조제 또는 저장처리)","16033","70837","50351","222321","2025-07-31"
"2025-07","TH","1605409000","I","수입","태국","동남아국가연합/아시아.태평양 경제협력체/역내포괄적경제동반자협정","갑각류 조제품(게,새우,바다가재기타/밀폐용기에넣은것이외기타)","104","632","275","1366","2025-07-31"
"2025-07","TH","1605519000","I","수입","태국","동남아국가연합/아시아.태평양 경제협력체/역내포괄적경제동반자협정","굴(조제 또는 저장처리)(기타)","0","0","2000","22800","2025-07-31"
"2025-07","TH","1605520000","I","수입","태국","동남아국가연합/아시아.태평양 경제협력체/역내포괄적경제동반자협정","가리비과의조개(조제,저장/기타, 밀폐용기에 넣은 것 포함)","0","0","5","30","2025-07-31"
"2025-07","TH","1605539000","I","수입","태국","동남아국가연합/아시아.태평양 경제협력체/역내포괄적경제동반자협정","홍합(조제 또는 저장처리)(기타)","0","0","11","36","2025-07-31"
"2025-07","TH","1605542091","I","수입","태국","동남아국가연합/아시아.태평양 경제협력체/역내포괄적경제동반자협정","조미오징어(조제 또는 저장처리)(밀폐용기에 넣은 것)","1","4","2","29","2025-07-31"
"2025-07","TH","1605542099","I","수입","태국","동남아국가연합/아시아.태평양 경제협력체/역내포괄적경제동반자협정","오징어 기타(조제 또는 저장처리)","2719","53501","27489","419053","2025-07-31"
"2025-07","TH","1605550000","I","수입","태국","동남아국가연합/아시아.태평양 경제협력체/역내포괄적경제동반자협정","문어, 기타조제저장처리문어(밀폐용기에넣은것 포함, 밀폐용기이외)","0","0","8328","68465","2025-07-31"
"2025-07","TH","1605561010","I","수입","태국","동남아국가연합/아시아.태평양 경제협력체/역내포괄적경제동반자협정","바지락(조제 또는 저장처리)(밀폐용기에 넣은 것)","0","0","1904","30463","2025-07-31"
"2025-07","TH","1605569090","I","수입","태국","동남아국가연합/아시아.태평양 경제협력체/역내포괄적경제동반자협정","클램, 새조개 및 피조개 기타(조제 또는 저장처리)(기타)","1","14","19","128","2025-07-31"
"2025-07","TH","1605589000","I","수입","태국","동남아국가연합/아시아.태평양 경제협력체/역내포괄적경제동반자협정","달팽이(조제 또는 저장처리)(기타)","10","34","42","113","2025-07-31"
"2025-07","TH","1605599090","I","수입","태국","동남아국가연합/아시아.태평양 경제협력체/역내포괄적경제동반자협정","연체동물 기타(조제 또는 저장처리)(기타)","567","4785","2106","19692","2025-07-31"
"2025-07","TH","1605690000","I","수입","태국","동남아국가연합/아시아.태평양 경제협력체/역내포괄적경제동반자협정","기타조제저장처리수생무척추동물(밀폐용기에넣은것 포함, 밀폐용기에 넣지 않은 것)-해삼,성게,해파리제외","406","3219","3294","27317","2025-07-31"
"2025-07","TH","2008995010","I","수입","태국","동남아국가연합/아시아.태평양 경제협력체/역내포괄적경제동반자협정","김","4871","161235","16685","564422","2025-07-31"
"2025-07","TH","2008995090","I","수입","태국","동남아국가연합/아시아.태평양 경제협력체/역내포괄적경제동반자협정","조제한 해조류 김 제외","13","89","379","2522","2025-07-31"
"2025-07","TH","2104102000","I","수입","태국","동남아국가연합/아시아.태평양 경제협력체/역내포괄적경제동반자협정","어류의 수우프, 브로드와 수우프 브로드 제조용 조제품","0","0","3","86","2025-07-31"
"2025-07","TH","2301201000","I","수입","태국","동남아국가연합/아시아.태평양 경제협력체/역내포괄적경제동반자협정","어류의 분.조분 및 펠리트","3","21","4","38","2025-07-31"
"2025-07","TH","2501001020","I","수입","태국","동남아국가연합/아시아.태평양 경제협력체/역내포괄적경제동반자협정","천일염","0","0","18000","3040","2025-07-31"
"2025-07","TH","2501009010","I","수입","태국","동남아국가연합/아시아.태평양 경제협력체/역내포괄적경제동반자협정","식염","16","61","67","231","2025-07-31"
"2025-07","TH","2501009020","I","수입","태국","동남아국가연합/아시아.태평양 경제협력체/역내포괄적경제동반자협정","순염화나트륨","0","0","114","421","2025-07-31"
"2025-07","TH","2501009090","I","수입","태국","동남아국가연합/아시아.태평양 경제협력체/역내포괄적경제동반자협정","기타소금,해수","23","75","296","1167","2025-07-31"
"2025-07","TH","7116102000","I","수입","태국","동남아국가연합/아시아.태평양 경제협력체/역내포괄적경제동반자협정","양식진주로 만든 것","0","373","0","373","2025-07-31"
"2025-07","TL","0305531000","E","수출","동티모르",,"기타 어류(건조)","0","0","34","41","2025-07-31"
"2025-07","TL","1604141039","E","수출","동티모르",,"버니토우(기타)","0","0","25","170","2025-07-31"
"2025-07","TL","2008995010","E","수출","동티모르",,"김","0","0","60","120","2025-07-31"
"2025-07","TL","2501009010","E","수출","동티모르",,"식염","0","0","180","34","2025-07-31"
"2025-07","TN","0303420000","E","수출","튀니지",,"황다랑어(터너스 알바카레스/냉동)","0","0","383520","596990","2025-07-31"
"2025-07","TN","0303430000","E","수출","튀니지",,"가다랑어 또는 줄무늬버니토우(냉동)","0","0","3893940","5648182","2025-07-31"
"2025-07","TN","0303440000","E","수출","튀니지",,"눈다랑어(냉동)","0","0","520240","787529","2025-07-31"
"2025-07","TN","0303899099","E","수출","튀니지",,"기타어류(냉동)","0","0","51083","74928","2025-07-31"
"2025-07","TN","0305549000","E","수출","튀니지",,"기타","0","0","6","70","2025-07-31"
"2025-07","TN","0307494090","E","수출","튀니지",,"기타","0","0","6","138","2025-07-31"
"2025-07","TN","1604141011","E","수출","튀니지",,"다랭이(기름담금)","0","0","5","452","2025-07-31"
"2025-07","TN","1604191010","E","수출","튀니지",,"꽁치(통조림외조제품)","0","0","6","19","2025-07-31"
"2025-07","TN","1604209000","E","수출","튀니지",,"어류조제,저장제품(생선 페이스트,마리네이드,소시지,생선묵)","0","0","2","13","2025-07-31"
"2025-07","TN","1605591010","E","수출","튀니지",,"골뱅이(조제 또는 저장처리)(밀폐용기에 넣은 것)","0","0","1","3","2025-07-31"
"2025-07","TN","2008995010","E","수출","튀니지",,"김","0","0","14","266","2025-07-31"
"2025-07","TN","0303451000","I","수입","튀니지",,"대서양 참다랑어(냉동)(터너스 티너스)","3773","30373","52967","556545","2025-07-31"
"2025-07","TN","0303452000","I","수입","튀니지",,"태평양 참다랑어(냉동)(터너스 오리엔탈리스)","4703","54910","33124","487769","2025-07-31"
"2025-07","TN","0303990000","I","수입","튀니지",,"기타","2542","46161","27023","304634","2025-07-31"
"2025-07","TN","0304871000","I","수입","튀니지",,"참다랑어(냉동한 피레트)","6662","230549","74767","1784547","2025-07-31"
"2025-07","TN","0306141090","I","수입","튀니지",,"게살(냉동한 것) 훈제한 것(기타)","20275","208852","61705","598137","2025-07-31"
"2025-07","TN","0306149090","I","수입","튀니지",,"갑각류 기타(냉동한 것)(훈제한것 외 기타)","114772","409742","815254","3348784","2025-07-31"
"2025-07","TN","1604139000","I","수입","튀니지",,"정어리(통조림외조제품)","0","0","7","44","2025-07-31"
"2025-07","TN","1604191090","I","수입","튀니지",,"어류조제품(연어,청어,정어리,고등어 등 밀폐용기에넣은것)","0","0","0","3","2025-07-31"
"2025-07","TN","1604209000","I","수입","튀니지",,"어류조제,저장제품(생선 페이스트,마리네이드,소시지,생선묵)","1","14","1","14","2025-07-31"
"2025-07","TN","1605621000","I","수입","튀니지",,"성게(조제 또는 저장처리)(밀폐용기에 넣은 것)","0","0","2","7","2025-07-31"
"2025-07","TR","0303420000","E","수출","튀르키예","경제협력개발기구","황다랑어(터너스 알바카레스/냉동)","0","0","77770","118809","2025-07-31"
"2025-07","TR","0303430000","E","수출","튀르키예","경제협력개발기구","가다랑어 또는 줄무늬버니토우(냉동)","0","0","778270","1132898","2025-07-31"
"2025-07","TR","0303440000","E","수출","튀르키예","경제협력개발기구","눈다랑어(냉동)","0","0","86860","127820","2025-07-31"
"2025-07","TR","0303510000","E","수출","튀르키예","경제협력개발기구","청어(클루페아 하렌구스,클루페아 팔라시)","0","0","346625","248451","2025-07-31"
"2025-07","TR","0303530000","E","수출","튀르키예","경제협력개발기구","정어리(냉동)(사르디나 필차르두스,사르디노프스종)","6565153","3690085","12894832","7889059","2025-07-31"
"2025-07","TR","0303540000","E","수출","튀르키예","경제협력개발기구","고등어(스콤버 스콤브루스,스콤버 오스트랄라시쿠스,스콤버 자포니쿠스)","0","0","948898","1222610","2025-07-31"
"2025-07","TR","0303899099","E","수출","튀르키예","경제협력개발기구","기타어류(냉동)","0","0","329319","522560","2025-07-31"
"2025-07","TR","0304750000","E","수출","튀르키예","경제협력개발기구","명태(냉동한 피레트)(테라그라 찰코그라마)","0","0","45443","114954","2025-07-31"
"2025-07","TR","0304949000","E","수출","튀르키예","경제협력개발기구","명태 냉동연육 외 기타","53750","81582","53750","81582","2025-07-31"
"2025-07","TR","0307521000","E","수출","튀르키예","경제협력개발기구","문어","0","0","24000","235000","2025-07-31"
"2025-07","TR","1212211010","E","수출","튀르키예","경제협력개발기구","김(건조한 것)(식용의 것)","3040","118280","18850","705456","2025-07-31"
"2025-07","TR","1212211030","E","수출","튀르키예","경제협력개발기구","김(냉동한 것)(식용의 것)","0","0","17820","560591","2025-07-31"
"2025-07","TR","1302312000","E","수출","튀르키예","경제협력개발기구","분한천","1000","14220","1000","14220","2025-07-31"
"2025-07","TR","1604179000","E","수출","튀르키예","경제협력개발기구","뱀장어(조제 또는 저장처리)","0","0","8500","173500","2025-07-31"
"2025-07","TR","1604204010","E","수출","튀르키예","경제협력개발기구","생선묵(게맛)","0","0","19047","69202","2025-07-31"
"2025-07","TR","1604204090","E","수출","튀르키예","경제협력개발기구","생선묵(게맛의 것 이외 기타)","0","0","21212","80691","2025-07-31"
"2025-07","TR","1605101099","E","수출","튀르키예","경제협력개발기구","기타 게살(밀폐용기에 넣은 것, 훈제한 것 이외 기타)","0","0","16400","87400","2025-07-31"
"2025-07","TR","1605550000","E","수출","튀르키예","경제협력개발기구","문어, 기타조제저장처리문어(밀폐용기에넣은것 포함, 밀폐용기이외)","0","0","2597","58825","2025-07-31"
"2025-07","TR","2008995010","E","수출","튀르키예","경제협력개발기구","김","0","0","2926","135174","2025-07-31"
"2025-07","TR","2102203090","E","수출","튀르키예","경제협력개발기구","클로렐라 효모(기타)","0","0","4000","55788","2025-07-31"
"2025-07","TR","9606291000","E","수출","튀르키예","경제협력개발기구","조개껍질로 만든것","0","0","2765","152891","2025-07-31"
"2025-07","TR","0106903090","I","수입","튀르키예","경제협력개발기구","기타","5","11010","59","69183","2025-07-31"
"2025-07","TR","0303140000","I","수입","튀르키예","경제협력개발기구","송어(살모 트루타,옹코링쿠스-미키스,클라키,아구아보니타,길래,아파케,크리소가스터)","0","0","27","94","2025-07-31"
"2025-07","TR","0303451000","I","수입","튀르키예","경제협력개발기구","대서양 참다랑어(냉동)(터너스 티너스)","47896","410019","95763","964401","2025-07-31"
"2025-07","TR","0303452000","I","수입","튀르키예","경제협력개발기구","태평양 참다랑어(냉동)(터너스 오리엔탈리스)","0","0","11699","82734","2025-07-31"
"2025-07","TR","0303990000","I","수입","튀르키예","경제협력개발기구","기타","10343","125591","22501","292644","2025-07-31"
"2025-07","TR","0304593090","I","수입","튀르키예","경제협력개발기구","참다랑어 기타(기타,신선 또는 냉장한 것)","0","0","108029","2511384","2025-07-31"
"2025-07","TR","0304871000","I","수입","튀르키예","경제협력개발기구","참다랑어(냉동한 피레트)","34209","982682","1789547","40795407","2025-07-31"
"2025-07","TR","0305430000","I","수입","튀르키예","경제협력개발기구","송어(훈제한 어류)","0","0","7","97","2025-07-31"
"2025-07","TR","0305692000","I","수입","튀르키예","경제협력개발기구","송어(염장,염수장)","0","0","90","2688","2025-07-31"
"2025-07","TR","0307929000","I","수입","튀르키예","경제협력개발기구","기타","55960","638966","441470","4799112","2025-07-31"
"2025-07","TR","0508002040","I","수입","튀르키예","경제협력개발기구","야광패각(소라)","0","0","20000","44000","2025-07-31"
"2025-07","TR","1604204090","I","수입","튀르키예","경제협력개발기구","생선묵(게맛의 것 이외 기타)","0","0","5000","24175","2025-07-31"
"2025-07","TR","2501001010","I","수입","튀르키예","경제협력개발기구","암염(岩鹽)","0","0","1000","860","2025-07-31"
"2025-07","TR","2501001020","I","수입","튀르키예","경제협력개발기구","천일염","40000","6860","80000","13408","2025-07-31"
"2025-07","TR","2501009010","I","수입","튀르키예","경제협력개발기구","식염","0","0","5","51","2025-07-31"
"2025-07","TR","2501009020","I","수입","튀르키예","경제협력개발기구","순염화나트륨","0","0","21600","13371","2025-07-31"
"2025-07","TR","2501009090","I","수입","튀르키예","경제협력개발기구","기타소금,해수","24000","7680","24043","7759","2025-07-31"
"2025-07","TT","0303591000","E","수출","트리니다드토바고",,"삼치[스콤버로모러스(Scomberomorus)종]","0","0","12029","41456","2025-07-31"
"2025-07","TT","0303599000","E","수출","트리니다드토바고",,"기타","0","0","11010","45396","2025-07-31"
"2025-07","TT","0303899099","E","수출","트리니다드토바고",,"기타어류(냉동)","0","0","32447","117109","2025-07-31"
"2025-07","TT","2008995010","E","수출","트리니다드토바고",,"김","0","0","80","1259","2025-07-31"
"2025-07","TV","2501009010","E","수출","투발루",,"식염","80000","11237","660000","89884","2025-07-31"
"2025-07","TV","0303420000","I","수입","투발루",,"황다랑어(터너스 알바카레스/냉동)","72940","109721","72940","109721","2025-07-31"
"2025-07","TV","0303430000","I","수입","투발루",,"가다랑어 또는 줄무늬버니토우(냉동)","842960","1217883","842960","1217883","2025-07-31"
"2025-07","TV","0303440000","I","수입","투발루",,"눈다랑어(냉동)","1040","1591","1040","1591","2025-07-31"
"2025-07","TW","0106199000","E","수출","대만","아시아.태평양 경제협력체","기타 포유동물","34","537","132","3007","2025-07-31"
"2025-07","TW","0106203000","E","수출","대만","아시아.태평양 경제협력체","거북","13","360","29","9940","2025-07-31"
"2025-07","TW","0106209000","E","수출","대만","아시아.태평양 경제협력체","기타 파충류","4","5020","137","40796","2025-07-31"
"2025-07","TW","0301119000","E","수출","대만","아시아.태평양 경제협력체","기타(활어)(비단잉어 외  민물의 것)","0","0","40","2320","2025-07-31"
"2025-07","TW","0301998000","E","수출","대만","아시아.태평양 경제협력체","넙치(활어)","664","13166","7257","141254","2025-07-31"
"2025-07","TW","0301999099","E","수출","대만","아시아.태평양 경제협력체","기타어류(활어)","0","0","100","2900","2025-07-31"
"2025-07","TW","0303130000","E","수출","대만","아시아.태평양 경제협력체","대서양연어(냉동)(살모 살라)와 다뉴브연어(후코 후코)","0","0","55","330","2025-07-31"
"2025-07","TW","0303540000","E","수출","대만","아시아.태평양 경제협력체","고등어(스콤버 스콤브루스,스콤버 오스트랄라시쿠스,스콤버 자포니쿠스)","210000","279300","591383","791863","2025-07-31"
"2025-07","TW","0303591000","E","수출","대만","아시아.태평양 경제협력체","삼치[스콤버로모러스(Scomberomorus)종]","0","0","61708","315079","2025-07-31"
"2025-07","TW","0303599000","E","수출","대만","아시아.태평양 경제협력체","기타","24979","89234","152368","506340","2025-07-31"
"2025-07","TW","0303830000","E","수출","대만","아시아.태평양 경제협력체","이빨고기(냉동)(디소스티쿠스종)","0","0","7674","179694","2025-07-31"
"2025-07","TW","0303893090","E","수출","대만","아시아.태평양 경제협력체","돔(냉동)(기타)","1774","6518","69895","255093","2025-07-31"
"2025-07","TW","0303899099","E","수출","대만","아시아.태평양 경제협력체","기타어류(냉동)","100749","414318","401034","1550237","2025-07-31"
"2025-07","TW","0303990000","E","수출","대만","아시아.태평양 경제협력체","기타","0","0","0","1","2025-07-31"
"2025-07","TW","0304520000","E","수출","대만","아시아.태평양 경제협력체","연어과(연육, 기타)","0","0","4","4","2025-07-31"
"2025-07","TW","0304750000","E","수출","대만","아시아.태평양 경제협력체","명태(냉동한 피레트)(테라그라 찰코그라마)","0","0","400","1268","2025-07-31"
"2025-07","TW","0304839000","E","수출","대만","아시아.태평양 경제협력체","넙치류 기타(냉동한 피레트)","0","0","0","1","2025-07-31"
"2025-07","TW","0304871000","E","수출","대만","아시아.태평양 경제협력체","참다랑어(냉동한 피레트)","0","0","1082","39617","2025-07-31"
"2025-07","TW","0304879000","E","수출","대만","아시아.태평양 경제협력체","다랑어 기타(냉동한 피레트)","0","0","55","388","2025-07-31"
